label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
0.0,-0.02953265230466367,0.9674224902177959,0.6401961027606897,0.9669500005729007,3.141055702297598,-14.658927603038084,15.6242727889186,3.248415844083539,4.906396163226487,1.264866107118299,4.1088111030073495,957.4321188945231,13.59187230811959,13.59187230811959,6.254785135780633,57.10461441646331,1184.6077258384205,2814.476397546135,1602.774401936555,3388.355437221059,0.0002951284239590119,2.3758720597184655,0.6085980363010923,0.8934975262189219,53.05163897134692
0.0,0.030992019542786485,1.021422560237178,0.7083250367655007,1.0209236969301385,3.0683744758914484,-11.708271970061384,11.06712948257403,3.0054885444601607,4.331873527869197,1.2283817685294072,3.6918873335388462,1067.3000396323855,13.630529851478194,13.630529851478194,6.569049610059392,61.311030473533215,1060.6604813272354,2726.3924060233976,1488.5134212993394,3295.940481486999,0.0003034035370532053,2.5704666611240037,0.6353702880709259,0.9159641987431262,52.21486767218124
0.0,-0.015166108395458155,0.9977656355654793,0.6729001370055737,0.9972783263126926,3.620091058156308,-14.157169904499483,14.119170615053747,3.629970653770373,5.379834033421102,1.2518199007774735,4.544069503627969,1018.4335975762386,14.310691332101648,14.310691332101648,6.880060867776327,72.17352100793423,1215.7088807545874,2986.059528143573,1650.4807037480969,3575.3691995390263,0.0002796913952631606,2.4562290984418356,0.6411493909231352,0.8987764442646565,54.64484905408353
0.0,0.04491333932006514,0.9816388838929239,0.6689907780955048,0.9811594509540003,3.1425666897249296,-12.167601106644376,13.707988481182927,3.202911297108081,4.697473855575777,1.2490507674735862,4.000598813802668,985.7780410330678,14.332205114309243,14.332205114309243,6.686801906292781,66.67005623215226,1225.6863452990012,3055.7285177519807,1674.9069575543936,3610.541209333721,0.00027696678753170556,2.493075434406139,0.6225223172432716,0.856088430165445,55.27864431904947
0.0,0.017128772478367867,0.9823361212786675,0.6712773599616387,0.9818563478086438,3.1674852391725605,-12.501073824340553,12.875661606841074,3.226016969021907,4.718593875046779,1.242088449754102,4.006998415932848,987.1788930376997,14.17153594356126,14.17153594356126,5.928566108175172,54.09634307478878,1137.7910096376293,2678.7177501048495,1518.9589007931243,3159.13831668175,0.00031654201233276974,2.3543143929024226,0.5877417049383195,0.857197972449118,51.75633053168327
0.0,0.01653836656429093,1.0112702149882644,0.6874471398633999,1.0107763100918987,3.1212335496413752,-12.699213800768938,12.915759885967487,3.0879567699381436,4.540325166327093,1.247329649888239,3.851700036716962,1046.188799020026,13.88060042145958,13.88060042145958,6.600119819820883,61.856743476311635,1122.5930158985134,2801.1627590997696,1546.2171950773923,3393.0516574970356,0.00029471994562489906,2.495261167162833,0.6428809622385556,0.929512240820654,52.92601212163797
0.0,0.015647918300437186,1.00849929699788,0.6652250939592137,1.008006745419295,3.2119442240217078,-13.96666547630806,16.208991605676008,3.1864312799669343,4.828356977493454,1.269125886570451,4.043982423183852,1040.4634611822582,14.339303183555298,14.339303183555298,6.046163336405625,55.72600812538445,1146.1840764433377,2718.8972471718544,1531.2760962346076,3233.0309046639045,0.0003093072814606939,2.3721296631590962,0.6129633104078165,0.8892060216045343,52.14304600972075
0.0,0.025233142184167175,0.9614385436813898,0.6722073276316606,0.9609689765990799,3.3095439998754883,-11.969538681524966,11.768388746609093,3.4439654978125724,4.923397683770816,1.229088221648915,4.232937429126674,945.6244469615442,13.026281109830931,13.026281109830931,7.803617921398774,90.53699162006332,1174.4964115940788,2667.652813779728,1572.2783943026998,3249.8244262565504,0.0003077089309565849,2.2713162743163013,0.5976739361180453,0.8974482743890164,51.64932539520461
0.0,0.04934622306838052,0.9743615096370809,0.6721388835002136,0.9738856309715102,3.253381234016192,-11.771441972911063,12.589953813095041,3.3406194018600996,4.840340759745911,1.2394886876502855,4.140659958350656,971.2160995458831,13.941144049273207,13.941144049273207,6.122390675149023,54.93817345883471,1126.940609171098,2720.410341543225,1526.987789414386,3236.398922516689,0.00030898539516951144,2.4139784469601966,0.6010936069427864,0.8773880795316785,52.1575530632259
0.0,0.00997615001110791,1.0021723722620142,0.686938050326644,1.0016829107567444,3.0320338626883743,-13.009570713998803,12.423553771849592,3.0269397931504636,4.413838862538799,1.240089465957562,3.7536761515736514,1027.4495013909543,13.910558120371432,13.910558120371432,6.842793439524705,67.666583484506,1171.8706785781167,2835.366360337867,1590.3260934202594,3444.163309359155,0.0002903462786687856,2.419521549748257,0.6419067521916904,0.9395338537466212,53.248158281182526
0.0,0.061567302863590606,0.945386555457535,0.6524904615358486,0.944924828174581,2.9527452520634836,-11.859943105723621,12.045950723883612,3.124846722217722,4.525346232821913,1.2346057162641253,3.857953625699215,914.3121212423798,12.929632226235402,12.929632226235402,7.047687789320018,71.36851856929974,1175.373926548878,2817.827882893119,1615.4609881749777,3451.1875178521627,0.00028975533633777956,2.397388455916152,0.6220978988117299,0.90973808803674,53.083216583898896
0.0,0.06044456374829676,0.9532645347908055,0.6599330594357379,0.9527989598986681,2.7989827103504066,-11.268716450993882,11.35257583571264,2.9376424913898767,4.241313070061407,1.2338773806396848,3.624690622531978,929.6136785755994,13.314558200771405,13.314558200771405,7.173187886965437,74.37159833270562,1265.3571703514096,2983.084600815611,1714.009943009003,3593.059278791759,0.0002783143617759267,2.3575040081269396,0.6096552282417586,0.8590390568918463,54.61762170596236
0.0,0.015325292117881476,1.0003942033086293,0.6876763517362425,0.9999056102619965,3.1194408449593367,-11.938659073142603,12.401970613198028,3.11973531595845,4.536204912504822,1.2385084999772413,3.8638187064937255,1023.8066989398177,13.805412580867703,13.805412580867703,6.456300537401393,61.23260125875933,1124.0445366462448,2686.7764193289768,1519.6263152340664,3208.185171214924,0.00031170270624413643,2.390275769094859,0.6039682979086759,0.8760418921460679,51.834124081814835
0.0,0.06579370585507034,1.0480081343249805,0.7114240722827706,1.0474962866097977,3.5275876790939362,-12.317148772656612,13.900260767718295,3.3676374075853848,4.958487935015814,1.2491688254254427,4.206747664892218,1123.5824337523868,14.199526505914708,14.199526505914708,6.712375672573439,64.61227743620685,1140.5681363837357,2819.227238954261,1555.7556264675536,3329.807498889069,0.0003003176611061247,2.4717745034442666,0.6035103088066598,0.8671997705107768,53.09639572470302
0.0,0.03322136646424641,0.9901871825655794,0.6659909821923928,0.98970357463316,3.4134694426933034,-12.979405911609769,14.724771540231778,3.4489816245824185,5.125398892724366,1.2587605417267824,4.341441978165084,1003.0214816170546,13.693039309419799,13.693039309419799,6.286763948304778,58.473274919710654,1118.6381660349289,2811.0761675980407,1550.9791070713468,3422.118465976931,0.0002922166517442652,2.512944983418585,0.6482713548179662,0.9350270133249569,53.01958286895551
0.0,0.010508483212324806,1.0222827972979522,0.7014515822786933,1.0217835138506872,3.0915003206570413,-13.013640831004787,12.509565147732673,3.0255922891204534,4.407289681511844,1.2404224565439543,3.7530126197712392,1069.0985463573068,13.882059214692232,13.882059214692232,7.137001405885899,73.14772516062126,1194.3229642312076,2815.774865713745,1602.7119917517998,3401.1936093550758,0.0002940144298899871,2.3576326923649793,0.627988965631574,0.9114426223998034,53.06387533636933
0.0,0.05093677014838014,0.9357775619859708,0.642541950689973,0.9353205277404014,2.873456641438594,-12.143761977558846,12.86760750766822,3.0721624899866655,4.472014065934566,1.2409658886740684,3.8124488545374415,895.820277363285,12.934331796740876,12.934331796740876,6.468341581753603,58.92961173000348,1212.6689663298796,2780.54019529089,1632.8048362361417,3469.2182591693427,0.00028824937645734536,2.292909501680532,0.6480220065235165,0.9659009830473898,52.730827750860215
0.0,0.037922029944083016,1.087978964319469,0.7273774900559836,1.0874475948302307,3.147663086516338,-12.732994027772296,14.267044372739084,2.8945423222971427,4.327413385137989,1.257122126019326,3.6387931980591013,1210.9232860181028,14.65620191054754,14.65620191054754,6.488426108003185,60.79423693838683,1067.9195952110972,2685.221585319561,1457.5296612057025,3133.3305655471,0.0003191492180862167,2.5144417214188954,0.5930766775520742,0.863999402944886,51.81912374133281
0.0,-0.06657659058570967,0.974967648560867,0.657583002798338,0.9744914738567322,3.2831144630005262,-15.180232507241117,14.24235855645626,3.3690540667400475,4.992699703351919,1.255495023100956,4.229830613350166,972.4248398023333,13.648417073775542,13.648417073775542,6.174131406301255,55.226659622858875,1129.919547595138,2723.0489924813432,1537.299730707951,3284.182035381173,0.0003044898209742313,2.4099494501860232,0.6175062365642343,0.9034259366416565,52.18284193565298
0.0,0.0067886033274575375,0.9180956850243613,0.6144944261283141,0.9176472866166508,3.8117052004997913,-14.383617067844783,16.409208038395168,4.153780277118761,6.202993938473675,1.259730717458718,5.2326446086606895,862.2863796581394,13.18494950499353,13.18494950499353,6.6879150874714535,68.15106152949323,1233.7304087795487,2715.901154479097,1625.1031488566416,3295.621850675347,0.0003034328710361832,2.2013732782721678,0.585118548396822,0.89356396886639,52.114308538817795
0.0,-0.0194441315761468,1.0386589085661708,0.7070590111553885,1.0381516270176872,2.8833677177667054,-13.551085363361642,12.503333897115295,2.7774051908484667,4.077973227517548,1.2438559083316112,3.4546918564677513,1103.6250118957782,14.715340800078176,14.715340800078176,6.547150047582347,61.744862716743505,1260.5124150639629,3237.4241945548815,1735.9089407628376,3716.7275697761315,0.000269053887116142,2.5683397925046245,0.5975326652772214,0.7788578199379134,56.89836723979767
0.0,-0.029706870443243737,1.0739845639754098,0.7356115873382221,1.073460029358542,3.3011439109747096,-13.442348736303975,12.05170038546799,3.075236916783334,4.487618150387968,1.2386664963339349,3.8091929371087847,1179.9720290615724,15.055266918419006,15.055266918419006,6.6107420609812015,59.62597138889335,1248.85416650697,3300.8235990962803,1734.078639263671,3698.306548135716,0.0002703940268294123,2.643081704510499,0.5696627999904705,0.732788958050382,57.45279452817139
0.0,0.014609061992607818,0.9908061073759836,0.6815223768434612,0.9903221971603666,4.066089492921313,-13.049956988432157,14.231666001996045,4.1058248563753805,5.966186336762429,1.2417470870304916,5.098396055261515,1004.2757674890609,13.547300534587034,13.547300534587034,6.7819590872884055,68.40808758475309,1142.4305426583278,2728.684041609256,1550.60159091249,3336.9511491320986,0.00029967474958693597,2.3884901004658596,0.6426443550346392,0.9351283842072884,52.23680734510156
0.0,0.004594745286078736,0.9501103270200334,0.6443994376832074,0.9496462926446037,3.1773963155006717,-13.335689993495553,13.49194246573978,3.3458734479467744,4.930786915215634,1.2469272614524978,4.1720608156148975,923.4719550808475,13.118713364753184,13.118713364753184,6.901910695435623,68.83489590271621,1184.0377786112072,2646.7663922813244,1571.6050141186324,3212.9213932105235,0.00031124321999074687,2.2353732626553477,0.5890488483905528,0.8903952552819075,51.446733543358455
0.0,-0.025032017058011596,1.0360307232831139,0.7166480582725668,1.0355247253416826,3.0221227863602613,-12.92473830566,12.052369855409065,2.918445800860119,4.217025011753873,1.2376100885493617,3.6118979660290047,1098.0469317570223,13.876722742751616,13.876722742751616,6.297090462935397,55.590721962383185,1136.2762201215976,2700.238565351342,1530.3560645449509,3251.8977624915037,0.00030751274272344613,2.3763927445937205,0.6173789765861778,0.9130514514972724,51.96381977252386
0.0,0.021397116873579855,1.0231086677332164,0.697389497032382,1.0226089809304033,3.3227587683129705,-12.625382245971776,13.428472642645872,3.2492955081323607,4.764566691142302,1.2462295733625977,4.049368154828797,1070.8266269486264,14.135098423777997,14.135098423777997,6.290990688230817,61.28281015839859,1087.8181703226753,2666.2293375254526,1479.588466487937,3176.4196641596304,0.00031481986189773985,2.450988051371287,0.615461063775752,0.8900836529054074,51.635543354606554
0.0,0.057811934098642215,0.9759503017855375,0.6672599895759562,0.9754736471530593,3.656431671359382,-11.885457796436214,13.724908518538852,3.7483654038535597,5.479770596889893,1.2456970873932949,4.669327866066171,974.3860083610533,13.929534344991522,13.929534344991522,5.97190185151444,52.773201266812585,1153.929031407836,2813.393118569776,1570.9909071859342,3353.3000865941053,0.00029821369223643937,2.4380989142264085,0.6099632485890181,0.877963844591438,53.04142832324348
0.0,0.014638098349037827,0.9607839807152241,0.6566548091285039,0.9603147333218056,2.9608636237095562,-12.84289361701833,13.33225629216783,3.0832221155950528,4.509010796158093,1.2440086015887715,3.8355548324089748,944.3372923237689,13.37186748681609,13.37186748681609,6.650819766520986,63.47106223240406,1213.2727106772127,2906.034812317944,1653.8246485131165,3511.0650854264945,0.0002848138600878509,2.395203309811429,0.6192406433417618,0.8778183235532436,53.907650777212915
0.0,0.027226971992361418,1.005028689618949,0.6882402243683465,1.0045378330868038,3.4912470658908616,-12.562378601371947,13.195723413393988,3.475475936195205,5.072715808052428,1.2437949030438868,4.322779255091276,1033.314568297197,14.135806153322633,14.135806153322633,6.901322616823284,65.82891874308923,1313.338471857563,3327.2344010828383,1814.1561380798687,3806.927075871685,0.00026267905322852205,2.5334172967436612,0.5736321041399937,0.7386525467045445,57.682184434042014
0.0,0.028033537448750666,1.0260171715351059,0.6917510276523736,1.0255160642175307,3.620091058156308,-13.490507967522593,14.96853892019201,3.530018869980783,5.233228305336926,1.2537981684464923,4.4259311937634624,1076.9235947194516,14.680777018700194,14.680777018700194,6.01001721062286,52.08079027899489,1160.0521494603831,3056.344110771904,1618.116819143743,3593.4125158604634,0.0002782870031164636,2.634660960883191,0.6353140021036967,0.862830034096812,55.284212129430806
