label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
0.0,-0.0018881349426769552,1.0317746605896643,0.7097458867473403,1.031270741311455,2.9050555212256435,-12.825895000981028,12.297951477281376,2.8169668786795192,4.09309243698344,1.2380562004883078,3.4875633107193735,1089.04380609032,12.721223854346805,12.721223854346805,8.638732978190587,107.06146072327464,1145.656532300286,2681.533498938775,1563.0166500536889,3536.5940557770214,0.0002827579259108072,2.3406085710127327,0.768270173553546,1.13885747549212,51.78352536221124
0.0,0.022793147565341166,0.9973291347190325,0.6750858325820747,0.9968420386534852,3.1375293227638053,-12.65842645347218,13.742168267258053,3.147468907914356,4.647600603264556,1.2500211108298822,3.93440258057362,1017.5427072274806,12.57768036779769,12.57768036779769,7.62553028478484,82.01049196047619,1082.8889768181368,2567.230501438128,1490.1823503739954,3461.4568589230116,0.00028889569934179027,2.3707236442478585,0.7998648144700036,1.2359783097116501,50.667844846984835
0.0,-0.0231640394984759,1.0120298509522847,0.6957445136513312,1.0115355750493211,2.6771857626228144,-12.668689632952029,11.691622949371233,2.646655074382607,3.847943763972636,1.2365615636515606,3.272751937224894,1047.7611208605294,12.657169576508544,12.657169576508544,9.08406643191704,116.92080970224316,1180.6168445573815,2841.5148825185156,1633.9178303447975,3690.4632417567022,0.00027096869267934743,2.4068053031920043,0.743507955546302,1.0695680709795983,53.30586161500924
0.0,0.019219602800666723,1.0067350085813047,0.6933553376272826,1.0062433186820954,3.0761222862500306,-11.848185525651937,12.098806094165987,3.0570362348133777,4.4365740325541685,1.2376454325439425,3.7835269331381083,1036.8262311857734,12.93313619675174,12.93313619675174,7.942789681609066,88.84792028960514,1151.8142193392207,2847.643932992516,1606.448234446229,3690.988667975839,0.0002709301192594574,2.472311840902753,0.7529890765243922,1.0844191883783139,53.363320108408885
0.0,-0.00502724877517529,1.0214921606261198,0.6917793312112293,1.0209932633262142,3.08473242704774,-12.803203491096008,14.646350804897175,3.021305367871117,4.459127770768626,1.2556409171032448,3.793674642962646,1067.4454976076925,12.74532246490583,12.74532246490583,8.496224429029871,100.24514281196969,1182.6522979015288,2888.8279612253164,1645.6663657177241,3724.6295430941996,0.0002684830768885702,2.4426688777007297,0.7370491817462766,1.0462722122685595,53.74781819967501
0.0,0.026731053757002007,1.0030162797453737,0.6887814686752022,1.0025264060752523,3.1002187126403964,-11.896035996442244,12.367774385155464,3.0924060392357244,4.5010193415965984,1.241263658631753,3.8384912342366633,1029.1806155552374,12.615691010507547,12.615691010507547,8.260785457269495,94.0590414615064,1174.3267603173724,2795.32154544271,1617.958589880673,3687.532964321804,0.00027118401643466146,2.3803609352198096,0.7669937537856898,1.1332951194824226,52.870800499356065
0.0,-0.00840459892531856,0.9812111527742394,0.6571829679786668,0.9807319287394155,3.0370776801238586,-14.244252462899215,14.879362942123349,3.0967460027813805,4.621357868517443,1.2600081020280791,3.901925053427608,984.9191588341084,12.560143817955051,12.560143817955051,8.4421821051546,103.03284173312207,1139.561277438317,2712.5757413933197,1571.7039266752654,3602.79503638353,0.00027756227870342457,2.380368476095528,0.7704522266201861,1.170064905253529,52.08239377556795
0.0,-0.0035445780453613497,1.0420425426328184,0.7131214877810872,1.0415336085157054,3.1880541166202567,-12.637316978450203,13.067669769565853,3.0609229414724006,4.4705624094150425,1.2447486311045743,3.8100796413143576,1110.8272718517726,12.363832091163225,12.363832091163225,8.595768232798893,102.4723170047884,1095.1010320846383,2602.7346729438564,1514.9455062149016,3462.7302697130444,0.0002887894586380445,2.376707350909241,0.7681421870764158,1.158396364769032,51.01700376290102
0.0,-0.01975025320563397,1.0653246513864794,0.7242205211087981,1.0648043462754018,3.347042748841408,-13.540745976587818,13.763820322137848,3.1433406151553465,4.62157954833565,1.2506126481222068,3.9311015306695145,1161.0196949473134,13.164815913699783,13.164815913699783,8.108621244822334,89.54322005836666,1154.4507393770623,2807.9067863652426,1590.7690656192713,3627.2611205129174,0.00027569010522699664,2.43224478151435,0.7511028742594639,1.0879841325903175,52.98968566018525
0.0,-0.032410411403308026,0.9937682749838832,0.6696666948838415,0.9932829180440734,3.3832173080350096,-13.75357089900444,14.466821131381463,3.406096336275554,5.0520913372014915,1.2547791695353925,4.273898732189382,1010.289618204825,12.122996733963987,12.122996733963987,9.12031587074881,115.66610450623959,1204.2457704151695,2793.7973789296148,1654.658096104697,3717.3128611173515,0.0002690115245504032,2.319956148126175,0.7639797582243495,1.1229555310661987,52.856384467059556
0.0,-0.007647848269269869,0.9669412244516227,0.6505236744029214,0.9664689698571767,3.202404351283106,-12.81763314554571,14.690194981081214,3.313509746470549,4.922809848884302,1.2569796334470311,4.165014266541716,956.4797641695153,11.493263327371057,11.493263327371057,8.81876581940935,106.48155203658398,1138.2219875406574,2539.2557425576415,1554.8525718889243,3524.8139654748384,0.00028370291589709107,2.230896758587647,0.8031130709103738,1.2742629518185946,50.391028393530945
0.0,-0.017345467787523643,1.0857872218866398,0.7258670177587516,1.08525692284554,3.194930261415203,-14.224607903015261,13.947121758587908,2.9439390748488448,4.4015366220663115,1.2582269566939657,3.7041435028395107,1206.0493707101903,12.698373473093989,12.698373473093989,8.7138627464769,102.12547073741642,1061.6258687428071,2483.083282760841,1448.499445183471,3299.949005350642,0.00030303498580692257,2.338943836872913,0.7700104025646927,1.190202733042393,49.83054567994255
0.0,-0.0067453530424265926,1.0111885133796614,0.69019450008873,1.0106946483864037,3.1317892288986653,-12.964537039711244,13.110204954057266,3.0986502539601215,4.537545906981364,1.2444279587359974,3.856047010372374,1046.0197604115622,12.83050625716546,12.83050625716546,7.558165510962218,84.15948983165723,1084.1060117101515,2598.2293355620714,1492.5112101535938,3475.3276199738493,0.0002877426560456262,2.396656145706107,0.79834191248926,1.2158635367725825,50.97282938548802
0.0,-0.006846253129899758,1.0534234511058986,0.7284476000533414,1.0529089585471973,3.1076928025083,-12.250599945581198,11.713104915228891,2.95153040277698,4.266185793296231,1.2318548082127172,3.6358569182468403,1135.2240895886785,12.322443605286013,12.322443605286013,9.215257394014378,111.61192319140463,1163.83475198751,2788.1311655127097,1617.4737611952887,3681.621065593386,0.0002716194801647314,2.3956417874198617,0.7613955037884492,1.1116655729379632,52.8027571771845
0.0,-0.02049579274085231,1.0167742161663988,0.7157905629640615,1.0162776231130093,2.70989232981089,-11.989875954834654,10.50998969032338,2.666488239217634,3.785873228880427,1.2244101507486291,3.2648752669499093,1057.6078922139932,11.817093040895601,11.817093040895601,10.727227100406886,157.05777644603862,1155.0799250289956,2550.006396552008,1560.3652199781193,3487.9752013931306,0.0002866992860501389,2.207644978755904,0.7895519982450651,1.2287587523163068,50.49758802707321
0.0,-0.0028803191361630384,1.007924504599073,0.6975809036727384,1.007432233749393,3.2580712939317413,-12.309596430455748,12.0590243105996,3.234035188457364,4.670528216552536,1.2366496174705648,3.999368378692145,1039.2777785316266,11.838219452439413,11.838219452439413,9.921959831611863,136.50688064809358,1194.3289222761496,2600.8574536263336,1602.88446897835,3546.3108041236037,0.0002819831806160964,2.177672670498195,0.7815629698522097,1.2157167647662066,50.998602467384664
0.0,-0.01860671888093815,1.0968519104188044,0.7470303109943703,1.0963162073780992,3.1794439758225472,-13.171610607217662,12.844476377581142,2.9001158191634904,4.256111069429561,1.2451411877892584,3.6110536557996467,1230.7550479973368,13.703401952969756,13.703401952969756,8.221760588770051,97.62305969072467,1147.899040703683,2843.9698334453747,1580.5483248801352,3633.4461835111247,0.0002752208095273522,2.477543523080191,0.753309034672011,1.0786808334013978,53.32888366959667
0.0,0.019043027647588695,1.005410914818167,0.6771890124294174,1.0049198716070367,2.950976272146762,-12.567654464144123,13.74776177466876,2.9365289268562798,4.357684808795297,1.2524595529121592,3.677883706844039,1034.10068311112,12.559508553982065,12.559508553982065,9.127674453233944,118.13290471892557,1223.1980889924114,2916.0126806188896,1688.2737133354901,3804.1326434579364,0.00026287201150036797,2.3839251441448095,0.7528240867926441,1.0691023672988504,54.000117413010216
0.0,0.0012453733294062012,1.013555903611573,0.710515158868331,1.0130608823837008,3.1805800267523536,-11.781381704493848,11.357375272786527,3.1395744145885365,4.476442180091139,1.2294025984120407,3.8598009432031084,1050.9233678500277,11.891249174283102,11.891249174283102,10.618029855449015,157.73509283242174,1194.27545119795,2605.8309786242744,1602.6134417807666,3605.7765511649336,0.0002773327702951881,2.1819346416360026,0.8225816963259409,1.2753496888692113,51.047340563679455
0.0,0.010346000663443771,0.9361759497329604,0.6599360908153112,0.9357187209146091,2.7173664196787928,-11.057913111091406,9.973511338498211,2.9040419507934283,4.117620565836384,1.2190778460174865,3.540253206117672,896.5831932621538,11.794621971685586,11.794621971685586,7.497509850648147,80.85306057488717,1120.3313917216697,2416.061448045631,1498.3242004279448,3357.7890315698332,0.0002978150177387649,2.156559626819657,0.8125581607477854,1.3107657281301759,49.15344797718295
0.0,0.007100381183057098,1.0194258655339672,0.6722063608626963,1.0189279774136542,3.7431092255360543,-13.879974219915608,17.44860824214804,3.673575864544609,5.568393046344016,1.2739780671903032,4.680055079589488,1063.131364512031,12.54955267457073,12.54955267457073,8.176327947618367,97.96851083698034,1069.3139490186138,2386.25210455671,1432.0987241738621,3227.027948546492,0.0003098826585776603,2.2315729695163378,0.789635857059023,1.2599326338069674,48.849279468142726
0.0,0.01120645418717323,0.9350346580840452,0.6438525313442761,0.9345779866731259,2.844784535641676,-12.232705570335657,12.45260784717815,3.043924184185451,4.4183790497835815,1.2399430941045047,3.7742927711584384,894.3984774901693,11.810878598543361,11.810878598543361,9.811241595115375,144.65808427382913,1216.8935147496595,2641.345972236897,1631.635267429728,3593.773067337459,0.0002782590834932369,2.170564589441729,0.7861299998506385,1.1832805862058753,51.39402662019096
0.0,0.007579656598554612,1.0711812986070113,0.7564801698790264,1.0706581331064002,3.1403993696963752,-11.261646011233521,10.274305201613911,2.933148567773769,4.151330721859605,1.2201237509612493,3.5788042326387473,1173.8202500985674,12.987703994712914,12.987703994712914,9.245219711252991,123.4166115295076,1157.8773345998093,2722.3378683939777,1575.4149336048627,3612.3052209151647,0.0002768315352229991,2.3511453131042455,0.7884262968645567,1.1898008189654135,52.17602771765955
0.0,0.0018844072167362204,0.9325021952962999,0.6331022276669118,0.9320467607415166,3.1576196512917947,-12.946372076467455,13.635608196443453,3.387833941700156,4.98753520885269,1.2461436063674356,4.2217276058842375,889.560232149764,11.696035161888902,11.696035161888902,8.891952077480134,116.9369304310048,1146.8162536598568,2499.5422097536116,1543.8699382539023,3488.167700053143,0.0002866834642109566,2.179548992069806,0.8265266709220608,1.3058675562431912,49.99542188794502
0.0,-0.024618682426213963,1.034728556382159,0.7015119798070962,1.0342231944197162,3.074388290247267,-13.810947830385865,13.89589375026316,2.9726545554533326,4.382517161136252,1.252902009971669,3.7244448674789186,1095.2884386567393,12.888384283028506,12.888384283028506,8.655027161032287,108.24200253881556,1129.2952448720785,2683.9759655832086,1546.987789008348,3563.298537132963,0.00028063884897070737,2.3766822518474675,0.7853183159600577,1.1875137608963593,51.807103427842875
0.0,-0.05292395974264309,1.0476511128234818,0.7192177871206297,1.047139439477785,2.7604171236673416,-13.411728305449559,11.296122872069887,2.636150468216514,3.8380823904795265,1.2356866226977143,3.257455868993463,1122.8170298468863,12.502440128478376,12.502440128478376,8.564559805257884,103.63607208947853,1042.706633010167,2470.616855078548,1436.5507768044547,3317.144905927311,0.00030146406875778287,2.36942662189285,0.7768113602410619,1.2314593018948532,49.70530007029982
0.0,-0.036508076066801384,0.9062343647300295,0.6177136811336245,0.9057917593972894,2.5348194669241257,-13.63311430467078,12.560882374794176,2.7984571957364524,4.103550794394322,1.2446273012232134,3.4830362271181423,840.1497204654459,11.413957968124668,11.413957968124668,8.231146204659872,98.26264616745951,1107.194347103309,2356.8364015974225,1482.9674626826404,3311.930057358869,0.00030193874347620125,2.128656461951312,0.8093970459688852,1.3387671609077225,48.54725946536449
0.0,-0.0016919403281458068,0.9827592008867677,0.6741858270249045,0.9822792207844446,2.752943033799438,-12.663840789768026,12.197850601751922,2.802607421137289,4.083359399511292,1.2394512390690802,3.473695240752812,988.0294068069331,12.310800936731763,12.310800936731763,7.395543066941887,77.1147734334731,1111.0741383689974,2569.798614313699,1518.994013182172,3465.874015752986,0.0002885275100753317,2.312895715569474,0.7844226776874824,1.2186830184471424,50.693181142178275
0.0,-0.04662611261619332,0.9670986710562808,0.6530569010791547,0.9666263395648317,2.703016185015944,-14.133787720913778,13.381087813975167,2.7963402965336357,4.139020934545367,1.25288627993285,3.503496391550349,956.7912758686773,12.294591905955594,12.294591905955594,7.999059519641661,93.02190962384773,1080.0233304678654,2543.5143063685755,1489.5833822198535,3435.226415763205,0.000291101627366192,2.3550549646614827,0.7854360532599803,1.2301222564782366,50.43326587054001
0.0,0.0282725828711753,0.9952953115041795,0.6710934050192242,0.9948092087589429,3.0101112068009237,-12.17199292991848,13.595526658201623,3.0258175942662775,4.4853833822352875,1.2535813745461328,3.793108578946193,1013.3968505155523,12.503412140511912,12.503412140511912,8.573363790784315,99.447931142424,1229.5622820973108,3039.545962011098,1729.055913062758,3860.083146961669,0.0002590617771503485,2.472055304775964,0.7088352112100975,0.9664968586114194,55.13207743239047
0.0,0.016862464646085398,1.0457174993462,0.7148593271652299,1.0452067703783263,3.208144445148246,-12.565053147786656,13.093067767906568,3.0693873557545137,4.48779826077128,1.245689203124715,3.8235026892709167,1118.676165472964,12.381542098276109,12.381542098276109,8.740669822038711,101.2665623545281,1081.8671737229595,2553.5408321202763,1491.2107112986182,3405.688331539808,0.0002936263987338711,2.3603090047856257,0.7686180715536742,1.1764117689422213,50.532571991936805
0.0,0.02654607026330122,0.9864957286665254,0.6864209529814855,0.9860139236421007,3.2064104491454826,-11.740468769453592,11.835681927708412,3.2518916541277285,4.671201301793547,1.2338506062242938,4.012348488821219,995.5568205988767,11.64727596555754,11.64727596555754,10.71368599824227,160.73588020346054,1231.28160623771,2706.880927975935,1665.6043185280473,3663.412028476284,0.0002729695683223293,2.198425538286931,0.7676588711138574,1.1511167310973933,52.027693856021855
0.0,0.028261371750344953,0.9556540707942605,0.6705456634573096,0.9551873288515023,3.054297961719278,-10.93117436210249,11.177363632984637,3.19759053482389,4.554944022710439,1.2270643373950962,3.9236493108745076,934.2800211952311,12.057170176239413,12.057170176239413,7.267898808009484,74.4028748318776,1087.8579905665692,2513.4361257637115,1493.7657590709605,3416.954484963676,0.000292658273442185,2.3104450650352666,0.788563837765085,1.234627655370295,50.134181211661485
0.0,0.005480374223071351,1.0505918907718688,0.7094503324953104,1.0500787811487002,3.080128384112407,-13.22402392307719,13.200367833022378,2.933235524236571,4.341570146677981,1.2497785103564254,3.6658947240049296,1129.1294173375895,12.652699392798944,12.652699392798944,8.790639552834817,111.00083737119554,1142.7294378631823,2668.813405541167,1559.3869157135596,3600.9490423934885,0.0002777045684976751,2.335472699934681,0.809555888781691,1.2328715784885047,51.66055947762439
0.0,0.03344371235417479,1.0028294442743066,0.700780038185534,1.002339661854726,2.70128218901318,-11.434984775889605,10.421448568622703,2.6949768544674133,3.854679131567966,1.2226442975109684,3.29499808303863,1028.7972328724954,13.313057465013385,13.313057465013385,7.915086794237989,91.32055418755328,1231.5830264934718,3073.3235318399024,1713.4036804986624,3838.5504383770667,0.0002605150084787732,2.4954253718404855,0.7100723447487033,0.9541357002374868,55.43756426683898
0.0,0.03275983398352336,0.9886915340902341,0.7121311029370164,0.9882086566333041,2.586480311710384,-10.376373246132582,8.822732170164887,2.617342293400039,3.632028289514469,1.2032472438703408,3.149309900798874,999.9937014220797,13.092204017824693,13.092204017824693,9.57292209017112,132.6290676339343,1309.8946155919325,3116.236760963399,1788.6563964792106,3856.586760079232,0.0002592966429152641,2.3789980689058656,0.6782924881142821,0.8981227015157447,55.82326361798814
0.0,0.022994947740287482,0.9416343700521416,0.6571510510857406,0.9411744753384815,2.962456459877041,-11.345092065747137,11.324042600737075,3.14761666141831,4.508029706385602,1.2278492234562146,3.864798673460315,907.0688184613539,12.557788108574606,12.557788108574606,7.323022651292219,77.06204154283787,1199.5285585812837,2825.7422737610245,1646.3780769961534,3697.081076602257,0.00027048365434253173,2.3557107111339723,0.7538628304345155,1.0834788911520021,53.157711329223204
0.0,0.020954523749163574,1.0687560147572954,0.763120656556506,1.0682340337665717,2.7615531745971476,-10.522359850059951,9.246432390178287,2.5851574536152597,3.618763495484892,1.211644846006919,3.1322927047893,1168.5109257187337,13.008237943821456,13.008237943821456,9.047243517227207,118.42203169951883,1078.0065675203884,2525.0427444677243,1463.6856095701696,3314.735910644899,0.00030168315876646863,2.3423259380281727,0.7625961072711329,1.154275343348787,50.24980342715506
0.0,0.014782801732055243,0.9889384024026634,0.6721101397258095,0.9884554043751219,3.2110144920808166,-12.480483527351565,13.306450604894806,3.2485173108145875,4.77751234848319,1.2487013742006687,4.056428030128837,1000.493144512907,12.805469939041448,12.805469939041448,7.816971413122601,87.60563105406786,1208.2628022903784,2897.5107086623875,1664.6760045987398,3724.6097742167135,0.00026848450189934336,2.398079873989232,0.7337624309509323,1.0312426712770821,53.82853061957373
0.0,0.019460641898519274,0.994658367285898,0.684404600873586,0.9941725756245473,2.9854168353376003,-11.907143822621078,11.6289924900803,3.002916101826825,4.362064240256366,1.235950613997574,3.711455999836066,1012.1002087669209,12.785168940247054,12.785168940247054,8.514594627756424,107.21441510252374,1212.6335262129783,2904.2057336583157,1670.2950466842442,3761.2076250766627,0.00026587205485089846,2.394957479633663,0.7499147548012853,1.0537126002935246,53.89068318047486
0.0,0.012089329952563371,1.0393819488062568,0.7295153802908172,1.0388743141245456,2.902185474293073,-11.697009330664079,10.287573406472657,2.7935867071068468,3.9782375433073573,1.2231191179497263,3.4168893091126065,1105.162076720891,12.311194479283044,12.311194479283044,8.696644300423133,103.73610877014592,1152.0994802269763,2696.176273415174,1583.7516317617935,3587.938127951634,0.0002787116065936464,2.340228703934488,0.7682016414551124,1.1475059278352742,51.92471736480781
0.0,0.01599920834214836,0.9894879277020474,0.6926382227873631,0.9890046612860653,2.804603878585697,-11.324418896973325,10.495452320558096,2.8357842873447057,4.049161288412895,1.223350909533552,3.469159287164101,1001.6053453266584,12.140450179157497,12.140450179157497,8.191182294392888,95.99463248341698,1105.462626992899,2559.066322438637,1516.8687213847656,3448.4784184242258,0.000289982966011122,2.314927940530979,0.7766479414376242,1.1998485723977115,50.58721500971008
0.0,-0.024189857054453028,1.0291872084294875,0.7263996064580501,1.0286845528642525,2.6381411564966433,-12.023576865031226,9.694081488341073,2.5645774004781603,3.63180422049003,1.2182039145338344,3.1241782283874997,1083.5885151247637,12.809385243887231,12.809385243887231,8.624106197628219,109.34534047847217,1077.0702620810432,2520.453033617888,1466.9559902851827,3335.0524077928108,0.00029984536304837725,2.340100847968857,0.7613379481595084,1.187966235928562,50.20411371210419
0.0,0.007164845127831625,1.0120035938457312,0.7044507010124196,1.011509330766752,2.7500729868668694,-12.235751725892746,10.508386339644387,2.7187816298068532,3.903854425745522,1.226061258262944,3.333392825983168,1047.7067532576793,11.618004090004272,11.618004090004272,9.592574660773229,125.04634326903468,1144.5206226016758,2549.618659800562,1558.5172455571992,3545.106337221829,0.0002820789857558021,2.22767384829194,0.8161281701478341,1.2860747475102798,50.493748720020406
0.0,0.030332626323752325,0.9523614414886775,0.6654627915243817,0.9518963076677762,2.844784535641676,-11.433780175465198,11.115138272363357,2.9885445638628756,4.274896465849131,1.2273181060166154,3.6678948538664367,927.8531384847827,12.460936108838624,12.460936108838624,7.325296656413089,81.3669295234939,1101.9468330410646,2512.7170261841707,1492.5324794299054,3351.3920026622804,0.00029838347743433755,2.2802525047871645,0.7627705077013478,1.188161042226762,50.12700894911017
0.0,0.011708151844331443,0.978291553045381,0.668651663724492,0.9778137549445757,3.6225672543681178,-13.04800952165711,13.094493725033487,3.704762012243785,5.417719645218355,1.2421620005184453,4.601914592573481,979.0666131034222,12.53736282379113,12.53736282379113,7.797007109429056,88.69246906853554,1178.27343913709,2745.9145234416374,1609.701994692843,3675.571266682284,0.00027206655168534916,2.330456099776476,0.7915997291951764,1.1838421164214719,52.40147443957696
0.0,0.0005614949587547727,1.004709129466811,0.7107567906335903,1.0042184290080094,2.783377499127901,-11.561916190154998,10.103315791044219,2.771685341283158,3.9160758445187884,1.219174097941388,3.379166975736262,1032.6575648351381,13.415524770377441,13.415524770377441,8.670505088974096,110.79006404874161,1246.1956757438447,3072.698838991836,1720.6245301799067,3870.709438848104,0.0002583505726272218,2.4656632171009303,0.7265055398324949,0.990722404610055,55.43192977871
0.0,9.062788388003364e-05,1.0601278693956424,0.709582368344614,1.0596101023955786,3.3516467917767407,-13.248146522252183,14.061532005644628,3.1630944101035836,4.723407656810588,1.254994684694183,3.9696666718658804,1149.720134757139,12.674889925444669,12.674889925444669,8.214186159970867,95.3068593818272,1084.9771865048351,2647.917401055375,1511.135636525689,3604.1209197204325,0.00027746016914370587,2.44052818251914,0.827571932649494,1.2814815477260924,51.45791874002849
0.0,0.005620513233450742,1.0156301349108146,0.7035098055535226,1.0151341006273022,2.790253643922847,-12.024679806810024,11.378041617324973,2.748655219245033,3.966190125420457,1.2323267960831918,3.3872414798695747,1055.2291760705552,12.519084223713651,12.519084223713651,8.01666897691112,92.01103368966426,1071.4147269555688,2510.75702198266,1467.997306417132,3339.996943466593,0.00029940147159598804,2.3434035008245506,0.7658960207133054,1.1792713864633633,50.10745475458377
0.0,0.05057150220274379,0.9843969658153059,0.7000079197880656,0.9839161858277441,2.8419144887091057,-10.721074223995993,9.805288641047273,2.888370503142271,4.059831908144016,1.214065043679094,3.5066696610588286,991.3252461914274,11.63426707855351,11.63426707855351,9.980289232715387,138.31298202783398,1155.1722896532456,2556.639688114575,1567.8234390137359,3497.736186855374,0.00028589920639470704,2.21321071411955,0.7782300224975709,1.2206057472402856,50.56322466095863
