label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,score 0,score 1,score 2,score 3,score 4,score 5,score 6,score 7,score 8,score 9
0.0,0.002090008740064337,1.023386026282319,0.6814802460453495,1.0228862040174465,3.5719407861332235,-14.28112905501674,15.894048408634713,3.4920216658551197,5.241444351265211,1.2650193872372368,4.4174751079591985,1071.4072948420826,14.412603981959998,14.412603981959998,6.353168399380037,61.8255657789528,1180.0121517777775,2899.886491159602,1599.8035505775695,3443.826283181505,0.0002903746930800968,2.4575056170317437,0.6235627894541118,0.8871577493180722,53.850594157906954,59.229,-21.747808,-18.835516000000002,-49.770725,-109.851234,-48.01972,-51.425613,-84.83708,19.61775,36.764763
0.0,-0.015468881161081369,1.0721104443101948,0.7330459658111881,1.0715868250143412,3.7815390127867854,-13.419988051687827,12.991236553907342,3.528915179352057,5.158665607827387,1.2434980726350595,4.388199224016889,1175.85748330938,14.990784469487808,14.990784469487808,5.601262877971821,45.91500286256486,1117.8967648933217,2867.9735474543627,1532.015124053124,3345.0812696951707,0.0002989463990186186,2.5655084060718667,0.6191434870605251,0.8596433744353875,53.553464383309155,37.012153999999995,-15.448184,-12.672885,-25.734999,-62.466719999999995,-24.795399,-29.368769,-37.701828000000006,12.258907,23.275854000000002
0.0,0.026573575630560755,0.9623276824656354,0.6588070339447758,0.9618576811274829,3.2849524450229626,-12.554437647833776,13.751065233715074,3.41521673057948,4.986213376249899,1.245452674550917,4.253490811271251,947.3742835137933,13.760185010373618,13.760185010373618,6.116851868755862,56.74400274589551,1165.250621428633,2798.6218946958556,1579.9389705072088,3376.7033571468874,0.00029614683146017903,2.4017338787295905,0.6253489888646601,0.9037213011684736,52.90200274749393,42.442036,-5.4825349999999995,-7.83361,-42.278103,-85.316956,-35.013943,-51.769707000000004,-59.142838,15.733915,25.461275
0.0,0.006032571537093471,1.0356714275821783,0.721184659761927,1.0351656051209532,3.2609614027728817,-11.989339300281804,11.367974933676503,3.1501833007597435,4.521673275537184,1.2316857649085424,3.8800359283983816,1097.2854579460395,14.407011729110053,14.407011729110053,5.952325415451912,51.52747163485114,1156.8589851499173,2855.5158843236745,1571.7084672530093,3404.7868504010053,0.000293704141826741,2.4683353122365457,0.6310074696749296,0.9012179225289904,53.43702727813061,54.907097,-24.84871,-26.771359999999998,-44.149853,-83.39305,-51.96515,-33.00884,-71.48822,21.38854,28.505898
0.0,0.01130086830980094,0.955581477534127,0.6498562521581408,0.9551147710459548,2.9786165752985263,-12.961787967946744,13.75362724748655,3.118595445902922,4.583500682507379,1.2507797698858594,3.9006760941935457,934.1380872910504,13.789123372390506,13.789123372390506,5.8729323981176815,53.614262423616765,1216.3075221263844,2962.143580789127,1658.9285492913818,3564.8200590205292,0.00028051906784735725,2.4353574461256486,0.6316864276989764,0.8867705296775178,54.42557836889864,49.06455,-25.935617,-25.023932000000002,-43.047325,-71.03799000000001,-39.97865,-29.575962,-57.20106,13.982828,29.81183
0.0,0.056634042451998524,1.0566794226641267,0.7320860721216488,1.0561633398872312,3.2849524450229626,-11.415938010806766,11.693119144297338,3.1102693314215046,4.487112335716054,1.2340504461422104,3.838229256063143,1142.2525445342733,14.530124380260279,14.530124380260279,5.694670987963934,46.95825524509634,1050.123330594784,2720.174138294377,1456.4486598550602,3236.2772471535864,0.0003089970121934186,2.5903377813286808,0.6354241464947973,0.9112498602388251,52.155288689589064,39.134655,-14.478885,-7.268766,-29.083908,-87.25774399999999,-29.570126000000002,-40.904709999999994,-60.562286,15.263607,30.766809999999996
0.0,0.029007761766426183,0.9328684224974874,0.6263747487264947,0.9324128090771496,3.2785032688182376,-13.103361351463311,14.422274469940493,3.5161499680201924,5.234092331282323,1.2549056914035783,4.4124366066970495,890.2590940478885,13.235692961670988,13.235692961670988,6.179270403774318,60.40111182877412,1186.178802651889,2647.641256644892,1570.438715271376,3219.31593656948,0.0003106249960249647,2.2320760164704287,0.5990973737240337,0.8977813117108213,51.45523546389514,29.296131,-5.164536,-9.173645,-13.814938,-58.965904,-17.741316,-22.996351,-39.72272,8.274455,15.587121
0.0,-0.025955090517396875,1.0569539262887224,0.7170952979543542,1.0564377094441149,3.3093302243083187,-13.696076687563965,13.166581365385642,3.1325370106768053,4.6149099481600135,1.2466131364378106,3.905061787887335,1142.8460891499806,14.557590744157206,14.557590744157206,5.749250525919861,49.26277816087961,1083.6441011484378,2762.5358520919417,1490.8907833791975,3273.548020813693,0.0003054789462814828,2.549301794901321,0.6297215928707914,0.893217668224493,52.559831164987024,44.783229999999996,-19.10226,-17.123048999999998,-32.678413,-88.94631,-32.76056,-35.695637,-57.689873,22.208256,23.84768
0.0,0.007219748992748413,0.9841842656899558,0.6688998421344139,0.9837035895852452,3.0914771588812133,-13.591362183739363,13.422971223464446,3.1426917535033696,4.621734023761345,1.245430088593355,3.914002868987307,990.896898214806,13.563195938988938,13.563195938988938,6.539047220160551,63.68938019833619,1170.9744897630478,2744.019173876889,1575.2733483252975,3306.644729761,0.00030242136114582796,2.343363752042245,0.6110892366566679,0.8848002929302429,52.38338643002082,38.729248,-15.755263000000001,-13.972504999999998,-23.541656,-59.401352,-24.595701000000002,-23.884107999999998,-42.860645,9.784645,25.413256
0.0,-0.01403293177174808,0.9906779534066176,0.6824479336715785,0.9901941057814656,3.2527065639993378,-13.028172188991235,12.420121586757483,3.284918123636262,4.7662340282865765,1.2395619634191042,4.0718595590055635,1004.0159919353406,14.369160607477319,14.369160607477319,5.886329722642981,52.57024492465253,1229.7857576441004,3091.7959537848146,1686.0870236335224,3615.6071255358893,0.0002765787225435298,2.51409315367887,0.6108439665818008,0.8210275781547166,55.603920309496296,42.09152,-10.612308500000001,-2.919669,-26.558978999999997,-99.72643000000001,-31.893304999999998,-32.485455,-82.43453000000001,18.937017,16.996677
