label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,score 0,score 1,score 2,score 3,score 4,score 5,score 6,score 7,score 8,score 9
0.0,-0.017597171331895797,1.1147397916732529,0.7493010720154647,1.114195352182085,4.650024054124846,-14.654281457597575,16.296208170834525,4.173436951624372,6.205815296136231,1.2584270908457451,5.251966121860793,1271.2256336119408,14.813327958223624,14.813327958223624,6.978307400841709,69.64613919740756,1104.153781695119,2808.1143733395443,1511.2265812860871,3347.7336985306047,0.00029870954205196264,2.543227600985499,0.6497059414102676,0.9222209769040558,52.99164437285886,20.806847,-35.525448,-15.178970999999999,-26.050158,-23.277411999999998,5.369671,-12.705388000000001,-50.264763,7.5965023,-6.7674966
0.0,-0.03260027921770011,0.9594055212522328,0.6552835206300911,0.9589369470991292,2.8746693215315746,-13.162294291670289,13.618810627902773,2.9977667772919885,4.386909224830531,1.24806143487175,3.741397105477901,941.6295101560812,13.16171370067195,13.16171370067195,6.365708272000897,58.5413125426994,1105.0124398688008,2740.561184268,1536.9918458878433,3388.4721271560215,0.0002951182605238987,2.480117947444456,0.6577333932537729,0.9540827415787532,52.350369475945435,17.795172,-26.003319,-6.952615,-18.128666,-18.68345,3.4628602999999996,-7.2248254,-29.489151,5.583399299999999,-7.959026
0.0,-0.04418875729706459,1.0709259000826048,0.7232354031588857,1.070402859318765,3.298781243687821,-14.175900236700047,13.649173081447856,3.081812809980028,4.561144586229722,1.2513343718991308,3.856378296887054,1173.2605759874955,14.260988822060945,14.260988822060945,6.753915279787187,64.75967272963457,1084.73439877921,2828.887311378379,1516.2307423137738,3408.412115749554,0.00029339175136105486,2.6079078109462435,0.6546445701642203,0.9332201146014256,53.18728524166635,17.493682999999997,-28.20866,-23.806665,-14.618175,-19.502605,9.229357,-10.345067,-53.643276,8.201731,-4.754402
0.0,-0.020370776312035103,1.073250613268904,0.7038958472461496,1.0727264371139411,4.9189918173398,-16.213577214419296,19.389628069144546,4.585504418604463,6.988238155665162,1.2751091763533862,5.847018762371548,1178.3598170963667,14.208131856764606,14.208131856764606,6.344975368304117,55.98096320612426,1087.051510753215,2675.0064700181083,1479.5078723634915,3297.104476569949,0.00030329642481948953,2.460790904162953,0.6812220976938769,1.0095786480123936,51.72046471193109,19.114416000000002,-31.653275,-24.420832,-20.127226,-22.6322,5.30362,-11.493087,-52.916313,5.9075685,-7.890167699999999
0.0,-0.020098731629653914,0.9515730800023254,0.6482446603410132,0.951108331217582,3.6381929448876416,-13.969489548365505,13.630790763538961,3.8252140428947032,5.612376263884298,1.2460862996918936,4.766546812240129,926.3176270965697,12.971039376425296,12.971039376425296,6.876387855178381,69.14153085876903,1219.1166481665248,2755.2668534129584,1629.9617827031964,3462.0898621589795,0.00028884287809224983,2.2600518642385103,0.6670352378942475,0.979802119951638,52.49063586405635,19.835601999999998,-30.376633,-18.93392,-25.296229999999998,-24.829805,3.8871907999999995,-10.119579,-57.35794,10.193647,-3.6737854
0.0,-0.008019322341854394,1.034889716630577,0.6848621249208827,1.0343842759573854,4.121694519238331,-15.085872781989481,17.766627896584424,3.9846840434841813,6.018283635869747,1.271659605618315,5.067161739250687,1095.6296502762334,13.81633305156993,13.81633305156993,6.564392501053819,63.33036784273831,1107.9529584828972,2783.077463170001,1532.570356321402,3445.0819229308613,0.00029026885931039416,2.511909410829884,0.6862931917374523,0.9926739741529974,52.754880941672134,17.684797,-31.03642,-8.738776,-24.801332000000002,-22.83844,0.7829961999999999,-12.943883,-44.14744,7.2211723,-5.38267
0.0,-0.03165594020529643,0.94550908907923,0.6248647946522037,0.9450473019507918,2.837693649605044,-15.765246930381632,15.57071246076778,3.0027001227847547,4.541292250565163,1.26832564219611,3.808401561553313,914.5491485946584,13.442196316357686,13.442196316357686,6.380623280300238,58.923458815094996,1198.7430199095447,3032.475957889291,1674.8732166333948,3674.299338987724,0.0002721607326297758,2.5297131307743648,0.645368429830547,0.8878213114137017,55.06792131440311,15.702905,-29.182892,-28.755878000000003,-23.330503,-21.291725,14.092098000000002,-17.579307999999997,-39.59125,6.2967319999999996,3.8212550000000003
0.0,0.013340875650627729,0.9859501730352968,0.6793668884973592,0.9854686344605248,2.8170333722712275,-12.315578434759257,12.05458287412158,2.858572331744841,4.146556772147099,1.238265563734514,3.5396716798439107,994.4559918136237,12.798244534099258,12.798244534099258,8.081851476335753,95.31457803007187,1150.7259904070308,2730.780009676631,1577.8185232812993,3415.9806618186003,0.0002927417040667964,2.373093188510245,0.6546575898892033,0.9722007455137814,52.25686567023161,12.668869,-22.271788,-8.563469,-20.003126,-21.193228,2.4328032000000004,-11.386606,-44.723507,6.647806599999999,-4.4415383
0.0,0.00046096706754561456,1.01534211522945,0.6708854319035927,1.0148462216148992,3.5517390209971214,-15.096692314660167,16.470745805511644,3.499780504030777,5.294106641903518,1.2672944728909177,4.435252489089591,1054.630762010662,13.718806408654661,13.718806408654661,6.811950791498668,66.10625069242543,1169.2878194866776,2902.4128217018642,1611.0025481866855,3580.769613467945,0.00027926957273062547,2.4822056411876723,0.6799278453290922,0.9663961431472792,53.874045900617716,15.699198,-28.422829999999998,1.4474351,-23.945322,-24.00655,0.93716663,-9.032297999999999,-39.326004,6.6113789999999995,-5.106061
0.0,-0.03813810832686215,1.0592654240573876,0.7342062700829288,1.0587480782760734,3.7438588518649447,-13.21418852043267,12.365427484277484,3.5361186751440945,5.099192154055119,1.236034451242941,4.370764506161647,1147.850233091357,13.961530404822426,13.961530404822426,7.567154175141335,85.91439930223923,1107.264134171447,2860.626370830208,1548.6384901854476,3473.714083425641,0.0002878763122075491,2.583508561821865,0.6622162406536329,0.935864326819674,53.48482374309752,19.572273000000003,-28.426911999999998,-23.65745,-22.325287,-22.350676999999997,6.5722485,-13.620733,-52.171707,7.268413000000001,-4.2805386
0.0,0.05071731344950624,1.1096651794310268,0.7654694029519933,1.1091232183831046,3.755218546342432,-11.33429793269982,13.007858498907382,3.3857541561674656,4.90577223839467,1.2415715938213407,4.203656183960069,1259.678017081852,15.019050573121635,15.019050573121635,6.054384392766927,50.753894510524276,1070.4149734518153,2951.761701145382,1518.563227947262,3471.426863764269,0.00028806598532674896,2.7575863327347743,0.6499419920555146,0.8872997167705453,54.3301178090512,21.17246,-30.265987,-24.902548,-23.930088,-20.580078,9.727839,-17.965652,-46.862144,5.668851,-6.2847485999999995
0.0,-0.009348276250038387,0.9942509308590504,0.6783721797078888,0.9937653381898616,3.470240797221828,-13.200340019672268,13.732518756062564,3.492012313030412,5.115541145446346,1.246237856022179,4.351877938194071,1011.2712165249125,13.086340101607888,13.086340101607888,6.891574534169876,66.6534769621605,1156.302161813838,2814.0116488268486,1596.011464795544,3541.527716806236,0.00028236401913629634,2.4336300162343707,0.6905394022869393,0.9991774533978404,53.04725863630324,25.059978,-40.222908000000004,-26.796337,-28.312124,-28.838493,10.581752,-16.440895,-67.78295,9.684011,-8.595513
0.0,-0.005233209560226296,0.9163845059423764,0.6232217403933554,0.9159369432754152,2.96577353685026,-13.613692890416784,13.794822677779784,3.2379669349776132,4.758777405580187,1.2505715829600756,4.049309435447338,859.0750556740722,12.937855254987154,12.937855254987154,6.1275102967120105,57.75977434711067,1161.415407596545,2682.4632049587563,1568.8275423310938,3322.401280472713,0.0003009871221388765,2.3096500936817224,0.6383611073510657,0.9366748948770274,51.79250143562054,20.395139999999998,-33.19332,-20.733421,-22.803805999999998,-20.8403,10.180676,-12.382349000000001,-45.975964000000005,8.33323,-6.306045
0.0,0.02239339697813994,1.016732366205702,0.7008772333469333,1.016235793591855,2.7288257454466107,-12.193402982821274,11.79751669462397,2.6852289229074087,3.893443267397224,1.237325953437038,3.3225034372331184,1057.5208326935212,13.38298079819985,13.38298079819985,7.9378939596891,95.28451503342691,1144.9243408776786,2801.9990718027293,1576.1226705486565,3477.4523844338105,0.0002875668418858358,2.447322475173135,0.6744931292339289,0.9702949680132869,52.93391230395435,15.910197,-31.990211,-8.964262,-24.068855,-24.254568,7.039206500000001,-12.425434,-42.289433,6.613589299999999,-1.7703080000000002
