label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
0.0,0.002090008740064337,1.0233860262823187,0.6814802460453495,1.0228862040174465,3.5719407861332235,-14.281129055016738,15.894048408634712,3.49202166585512,5.241444351265211,1.2650193872372368,4.417475107959199,1071.4072948420826,14.412603981959998,14.412603981959998,6.353168399380037,61.8255657789528,1180.0121517777775,2899.886491159602,1599.8035505775697,3443.8262831815046,0.0002903746930800968,2.4575056170317433,0.6235627894541118,0.8871577493180722,53.85059415790695
0.0,-0.01546888116108137,1.0721104443101948,0.7330459658111881,1.0715868250143412,3.7815390127867854,-13.419988051687827,12.991236553907342,3.5289151793520572,5.158665607827386,1.2434980726350595,4.388199224016889,1175.85748330938,14.990784469487808,14.990784469487808,5.60126287797182,45.91500286256486,1117.8967648933217,2867.9735474543622,1532.015124053124,3345.0812696951707,0.0002989463990186186,2.5655084060718667,0.6191434870605251,0.8596433744353875,53.553464383309155
0.0,0.026573575630560755,0.9623276824656354,0.6588070339447758,0.961857681127483,3.2849524450229626,-12.554437647833776,13.751065233715076,3.41521673057948,4.986213376249899,1.245452674550917,4.253490811271251,947.3742835137934,13.76018501037362,13.76018501037362,6.116851868755863,56.74400274589551,1165.250621428633,2798.621894695856,1579.938970507209,3376.703357146887,0.00029614683146017903,2.4017338787295905,0.6253489888646601,0.9037213011684736,52.90200274749394
0.0,0.006032571537093471,1.0356714275821783,0.721184659761927,1.0351656051209532,3.2609614027728817,-11.989339300281802,11.367974933676502,3.1501833007597435,4.521673275537183,1.2316857649085424,3.880035928398381,1097.2854579460395,14.407011729110053,14.407011729110053,5.952325415451911,51.52747163485114,1156.8589851499173,2855.5158843236745,1571.7084672530093,3404.7868504010057,0.00029370414182674104,2.4683353122365457,0.6310074696749296,0.9012179225289905,53.43702727813061
0.0,0.011300868309800939,0.955581477534127,0.6498562521581408,0.9551147710459547,2.9786165752985263,-12.961787967946744,13.75362724748655,3.118595445902922,4.583500682507379,1.2507797698858594,3.9006760941935457,934.1380872910504,13.789123372390504,13.789123372390504,5.872932398117681,53.61426242361676,1216.3075221263844,2962.143580789127,1658.9285492913818,3564.8200590205292,0.00028051906784735725,2.4353574461256486,0.6316864276989764,0.8867705296775178,54.42557836889864
0.0,0.056634042451998524,1.0566794226641267,0.7320860721216488,1.0561633398872312,3.2849524450229626,-11.415938010806766,11.693119144297338,3.110269331421505,4.487112335716054,1.2340504461422104,3.838229256063143,1142.2525445342733,14.530124380260279,14.530124380260279,5.694670987963934,46.95825524509634,1050.123330594784,2720.1741382943774,1456.4486598550602,3236.2772471535864,0.0003089970121934186,2.5903377813286808,0.6354241464947973,0.9112498602388253,52.155288689589064
0.0,0.02900776176642618,0.9328684224974874,0.6263747487264947,0.9324128090771496,3.2785032688182376,-13.10336135146331,14.422274469940492,3.5161499680201924,5.234092331282323,1.2549056914035783,4.4124366066970495,890.2590940478885,13.235692961670988,13.235692961670988,6.179270403774317,60.40111182877412,1186.178802651889,2647.6412566448917,1570.438715271376,3219.3159365694796,0.00031062499602496467,2.2320760164704287,0.5990973737240337,0.8977813117108213,51.455235463895136
0.0,-0.025955090517396875,1.0569539262887224,0.7170952979543542,1.0564377094441149,3.3093302243083187,-13.696076687563966,13.166581365385642,3.132537010676805,4.614909948160014,1.2466131364378106,3.905061787887335,1142.8460891499806,14.557590744157208,14.557590744157208,5.749250525919862,49.26277816087961,1083.6441011484378,2762.5358520919417,1490.8907833791975,3273.5480208136923,0.00030547894628148273,2.5493017949013215,0.6297215928707914,0.893217668224493,52.559831164987024
0.0,0.007219748992748413,0.9841842656899558,0.668899842134414,0.9837035895852452,3.0914771588812133,-13.591362183739363,13.422971223464446,3.1426917535033696,4.621734023761345,1.245430088593355,3.9140028689873074,990.896898214806,13.56319593898894,13.56319593898894,6.539047220160551,63.68938019833619,1170.9744897630478,2744.019173876889,1575.2733483252975,3306.6447297609993,0.000302421361145828,2.343363752042245,0.611089236656668,0.884800292930243,52.38338643002082
0.0,-0.014032931771748082,0.9906779534066176,0.6824479336715785,0.9901941057814655,3.2527065639993378,-13.028172188991235,12.420121586757483,3.284918123636262,4.7662340282865765,1.2395619634191042,4.071859559005564,1004.0159919353406,14.369160607477319,14.369160607477319,5.88632972264298,52.57024492465253,1229.7857576441004,3091.7959537848146,1686.0870236335222,3615.607125535889,0.0002765787225435298,2.51409315367887,0.6108439665818008,0.8210275781547166,55.603920309496296
0.0,0.01730603384808732,1.0237954264869789,0.7094040979522048,1.0232954042708349,3.0689050421646766,-12.203105120412802,11.886423572844624,2.9990411657828884,4.32603230094597,1.2353298818442584,3.7048051689726424,1072.264688027455,14.56632819552389,14.56632819552389,6.5353864129361625,62.49948258232301,1241.345419773787,3127.4229593017244,1698.195435703463,3669.80236356829,0.00027249423836210666,2.5193817204172237,0.6269846440872553,0.8353625747564732,55.92336684519025
0.0,0.007405540690052496,0.9667492325699678,0.6492407921686328,0.9662770717444563,3.3802711625602937,-13.421073298538019,14.63527965402543,3.498242130963289,5.206498426060553,1.256333598420161,4.39495912453812,956.0999724841381,13.509981918554166,13.509981918554166,6.663149204807368,67.96961010341016,1174.956277584278,2671.2621870307416,1561.0487777018914,3206.067956769333,0.0003119085476303106,2.2734992254544855,0.5882473626429774,0.8744367336369402,51.68425473034067
0.0,0.0013153518326608597,0.9416206623793868,0.6266249041824401,0.9411607743605611,2.920573989456002,-13.9612427583437,15.234666806153744,3.1031616159739386,4.660801015029056,1.261610438701661,3.9149810876910354,907.0424096716504,13.533050396807292,13.533050396807292,6.208930047273236,57.82353805317218,1204.8414103534724,2947.3626610413558,1653.921063519427,3571.224415402856,0.0002800160067474208,2.4462660693050617,0.6366731399241197,0.8955631551581946,54.28961835416929
0.0,0.025184861418508148,1.0184884103329397,0.7006302729807792,1.0179909800662321,3.413935969117462,-12.279965797160177,12.716475043480637,3.3536013933005044,4.872664086570405,1.242224803729945,4.16592683258119,1061.1769707481167,15.007783911397986,15.007783911397986,6.676891527145314,66.25747006793435,1308.9595376144894,3377.010015863661,1798.0950957261848,3760.5355599140016,0.0002659195702494218,2.5799193319742226,0.5587745839812982,0.7008743649709837,58.11204708030565
